A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!C:/GitHub_Orcad_Projects/Grid-TInv_TIDA-01606/TIDA-01606_PowerCard/Board/solutionstida01606_powercard_rev17.brd!Mon Feb 12 16:30:49 2024!-2454.000!-4774.484!22546.000!20225.516!0.001!mils!TIDA01606_POWERCARD_0!94.400000 mil!4!UP TO DATE!
S!ILA_P!U9!3!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485159@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F4!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485201@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F3!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485243@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F2!!!!!!!!!!
S!3.3V_U9!U9!4!@tida01606_powercard_0.schematic1(sch_1):ins14485285@tida01606_powercard_0.\opa4340_8.normal\(chips)!OPA4340_8_SOIC14_OPA4340UA!!!F1!!!!!!!!!!
S!NEU!R110!2!@tida01606_powercard_0.schematic1(sch_1):ins13972231@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F217!!!!!!!!!!
S!N13966315!R112!1!@tida01606_powercard_0.schematic1(sch_1):ins13966221@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F216!!!!!!!!!!
S!PGND!R112!2!@tida01606_powercard_0.schematic1(sch_1):ins13966221@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F216!!!!!!!!!!
S!N13966319!R113!1!@tida01606_powercard_0.schematic1(sch_1):ins13966237@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F215!!!!!!!!!!
S!N13966315!R113!2!@tida01606_powercard_0.schematic1(sch_1):ins13966237@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F215!!!!!!!!!!
S!N13966323!R114!1!@tida01606_powercard_0.schematic1(sch_1):ins13966253@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F214!!!!!!!!!!
S!N13966319!R114!2!@tida01606_powercard_0.schematic1(sch_1):ins13966253@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F214!!!!!!!!!!
S!N13967295!R118!1!@tida01606_powercard_0.schematic1(sch_1):ins13967149@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F213!!!!!!!!!!
S!VSEN_C!R118!2!@tida01606_powercard_0.schematic1(sch_1):ins13967149@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F213!!!!!!!!!!
S!N13967299!R119!1!@tida01606_powercard_0.schematic1(sch_1):ins13967165@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F212!!!!!!!!!!
S!N13967295!R119!2!@tida01606_powercard_0.schematic1(sch_1):ins13967165@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F212!!!!!!!!!!
S!N13967303!R120!1!@tida01606_powercard_0.schematic1(sch_1):ins13967181@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F211!!!!!!!!!!
S!N13967299!R120!2!@tida01606_powercard_0.schematic1(sch_1):ins13967181@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F211!!!!!!!!!!
S!N13967307!R123!1!@tida01606_powercard_0.schematic1(sch_1):ins13967213@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F210!!!!!!!!!!
S!PGND!R123!2!@tida01606_powercard_0.schematic1(sch_1):ins13967213@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F210!!!!!!!!!!
S!N13967311!R124!1!@tida01606_powercard_0.schematic1(sch_1):ins13967229@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F209!!!!!!!!!!
S!N13967307!R124!2!@tida01606_powercard_0.schematic1(sch_1):ins13967229@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F209!!!!!!!!!!
S!N13967315!R125!1!@tida01606_powercard_0.schematic1(sch_1):ins13967245@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F208!!!!!!!!!!
S!N13967311!R125!2!@tida01606_powercard_0.schematic1(sch_1):ins13967245@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F208!!!!!!!!!!
S!N14613438!R132!1!@tida01606_powercard_0.schematic1(sch_1):ins14613368@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F207!!!!!!!!!!
S!DC+!R132!2!@tida01606_powercard_0.schematic1(sch_1):ins14613368@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F207!!!!!!!!!!
S!N14613442!R133!1!@tida01606_powercard_0.schematic1(sch_1):ins14613384@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F206!!!!!!!!!!
S!N14613438!R133!2!@tida01606_powercard_0.schematic1(sch_1):ins14613384@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F206!!!!!!!!!!
S!N14613446!R134!1!@tida01606_powercard_0.schematic1(sch_1):ins14613400@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F205!!!!!!!!!!
S!N14613442!R134!2!@tida01606_powercard_0.schematic1(sch_1):ins14613400@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F205!!!!!!!!!!
S!N14613580!R137!1!@tida01606_powercard_0.schematic1(sch_1):ins14613490@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F204!!!!!!!!!!
S!PGND!R137!2!@tida01606_powercard_0.schematic1(sch_1):ins14613490@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F204!!!!!!!!!!
S!N14613584!R138!1!@tida01606_powercard_0.schematic1(sch_1):ins14613506@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F203!!!!!!!!!!
S!N14613580!R138!2!@tida01606_powercard_0.schematic1(sch_1):ins14613506@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F203!!!!!!!!!!
S!N14613588!R166!1!@tida01606_powercard_0.schematic1(sch_1):ins14613522@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F202!!!!!!!!!!
S!N14613584!R166!2!@tida01606_powercard_0.schematic1(sch_1):ins14613522@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F202!!!!!!!!!!
S!N13971857!R42!1!@tida01606_powercard_0.schematic1(sch_1):ins13971711@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F201!!!!!!!!!!
S!PH_A!R42!2!@tida01606_powercard_0.schematic1(sch_1):ins13971711@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F201!!!!!!!!!!
S!N13971861!R43!1!@tida01606_powercard_0.schematic1(sch_1):ins13971727@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F200!!!!!!!!!!
S!N13971857!R43!2!@tida01606_powercard_0.schematic1(sch_1):ins13971727@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F200!!!!!!!!!!
S!N13971865!R44!1!@tida01606_powercard_0.schematic1(sch_1):ins13971743@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F199!!!!!!!!!!
S!N13971861!R44!2!@tida01606_powercard_0.schematic1(sch_1):ins13971743@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F199!!!!!!!!!!
S!N13971869!R48!1!@tida01606_powercard_0.schematic1(sch_1):ins13971775@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F198!!!!!!!!!!
S!NEU!R48!2!@tida01606_powercard_0.schematic1(sch_1):ins13971775@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F198!!!!!!!!!!
S!N13971873!R49!1!@tida01606_powercard_0.schematic1(sch_1):ins13971791@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F197!!!!!!!!!!
S!N13971869!R49!2!@tida01606_powercard_0.schematic1(sch_1):ins13971791@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F197!!!!!!!!!!
S!N13971877!R50!1!@tida01606_powercard_0.schematic1(sch_1):ins13971807@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F196!!!!!!!!!!
S!N13971873!R50!2!@tida01606_powercard_0.schematic1(sch_1):ins13971807@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F196!!!!!!!!!!
S!N13972313!R67!1!@tida01606_powercard_0.schematic1(sch_1):ins13972167@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F195!!!!!!!!!!
S!PH_B!R67!2!@tida01606_powercard_0.schematic1(sch_1):ins13972167@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F195!!!!!!!!!!
S!N13972317!R68!1!@tida01606_powercard_0.schematic1(sch_1):ins13972183@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F194!!!!!!!!!!
S!N13972313!R68!2!@tida01606_powercard_0.schematic1(sch_1):ins13972183@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F194!!!!!!!!!!
S!N13972321!R69!1!@tida01606_powercard_0.schematic1(sch_1):ins13972199@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F193!!!!!!!!!!
S!N13972317!R69!2!@tida01606_powercard_0.schematic1(sch_1):ins13972199@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F193!!!!!!!!!!
S!N13972329!R73!1!@tida01606_powercard_0.schematic1(sch_1):ins13972247@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F192!!!!!!!!!!
S!N13972325!R73!2!@tida01606_powercard_0.schematic1(sch_1):ins13972247@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F192!!!!!!!!!!
S!N13972333!R74!1!@tida01606_powercard_0.schematic1(sch_1):ins13972263@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F191!!!!!!!!!!
S!N13972329!R74!2!@tida01606_powercard_0.schematic1(sch_1):ins13972263@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F191!!!!!!!!!!
S!N13971097!R80!1!@tida01606_powercard_0.schematic1(sch_1):ins13970951@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F190!!!!!!!!!!
S!PH_C!R80!2!@tida01606_powercard_0.schematic1(sch_1):ins13970951@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F190!!!!!!!!!!
S!N13971101!R81!1!@tida01606_powercard_0.schematic1(sch_1):ins13970967@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F189!!!!!!!!!!
S!N13971097!R81!2!@tida01606_powercard_0.schematic1(sch_1):ins13970967@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F189!!!!!!!!!!
S!N13971105!R82!1!@tida01606_powercard_0.schematic1(sch_1):ins13970983@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F188!!!!!!!!!!
S!N13971101!R82!2!@tida01606_powercard_0.schematic1(sch_1):ins13970983@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F188!!!!!!!!!!
S!N13971109!R85!1!@tida01606_powercard_0.schematic1(sch_1):ins13971015@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F187!!!!!!!!!!
S!NEU!R85!2!@tida01606_powercard_0.schematic1(sch_1):ins13971015@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F187!!!!!!!!!!
S!N13971113!R86!1!@tida01606_powercard_0.schematic1(sch_1):ins13971031@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F186!!!!!!!!!!
S!N13971109!R86!2!@tida01606_powercard_0.schematic1(sch_1):ins13971031@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F186!!!!!!!!!!
S!N13971117!R87!1!@tida01606_powercard_0.schematic1(sch_1):ins13971047@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F185!!!!!!!!!!
S!N13971113!R87!2!@tida01606_powercard_0.schematic1(sch_1):ins13971047@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F185!!!!!!!!!!
S!N13962517!R95!1!@tida01606_powercard_0.schematic1(sch_1):ins13962205@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F184!!!!!!!!!!
S!VSEN_A!R95!2!@tida01606_powercard_0.schematic1(sch_1):ins13962205@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F184!!!!!!!!!!
S!N13962521!R96!1!@tida01606_powercard_0.schematic1(sch_1):ins13962261@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F183!!!!!!!!!!
S!N13962517!R96!2!@tida01606_powercard_0.schematic1(sch_1):ins13962261@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F183!!!!!!!!!!
S!N13962525!R97!1!@tida01606_powercard_0.schematic1(sch_1):ins13962287@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F182!!!!!!!!!!
S!N13962521!R97!2!@tida01606_powercard_0.schematic1(sch_1):ins13962287@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1M 0805 0.1%!!!F182!!!!!!!!!!
S!VA_P!R103!1!@tida01606_powercard_0.schematic1(sch_1):ins13962417@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F181!!!!!!!!!!
S!N13962537!R103!2!@tida01606_powercard_0.schematic1(sch_1):ins13962417@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F181!!!!!!!!!!
S!VB_N!R109!1!@tida01606_powercard_0.schematic1(sch_1):ins13966205@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F180!!!!!!!!!!
S!N13966311!R109!2!@tida01606_powercard_0.schematic1(sch_1):ins13966205@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F180!!!!!!!!!!
S!VB_P!R115!1!@tida01606_powercard_0.schematic1(sch_1):ins13966269@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F179!!!!!!!!!!
S!N13966323!R115!2!@tida01606_powercard_0.schematic1(sch_1):ins13966269@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F179!!!!!!!!!!
S!VC_N!R121!1!@tida01606_powercard_0.schematic1(sch_1):ins13967197@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F178!!!!!!!!!!
S!N13967303!R121!2!@tida01606_powercard_0.schematic1(sch_1):ins13967197@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F178!!!!!!!!!!
S!VC_P!R126!1!@tida01606_powercard_0.schematic1(sch_1):ins13967261@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F177!!!!!!!!!!
S!N13967315!R126!2!@tida01606_powercard_0.schematic1(sch_1):ins13967261@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F177!!!!!!!!!!
S!PD_N!R135!1!@tida01606_powercard_0.schematic1(sch_1):ins14613416@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F176!!!!!!!!!!
S!N14613446!R135!2!@tida01606_powercard_0.schematic1(sch_1):ins14613416@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F176!!!!!!!!!!
S!PD_P!R205!1!@tida01606_powercard_0.schematic1(sch_1):ins14613538@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F175!!!!!!!!!!
S!N14613588!R205!2!@tida01606_powercard_0.schematic1(sch_1):ins14613538@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F175!!!!!!!!!!
S!PA_N!R45!1!@tida01606_powercard_0.schematic1(sch_1):ins13971759@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F174!!!!!!!!!!
S!N13971865!R45!2!@tida01606_powercard_0.schematic1(sch_1):ins13971759@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F174!!!!!!!!!!
S!PA_P!R51!1!@tida01606_powercard_0.schematic1(sch_1):ins13971823@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F173!!!!!!!!!!
S!N13971877!R51!2!@tida01606_powercard_0.schematic1(sch_1):ins13971823@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F173!!!!!!!!!!
S!PB_N!R70!1!@tida01606_powercard_0.schematic1(sch_1):ins13972215@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F172!!!!!!!!!!
S!N13972321!R70!2!@tida01606_powercard_0.schematic1(sch_1):ins13972215@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F172!!!!!!!!!!
S!PB_P!R75!1!@tida01606_powercard_0.schematic1(sch_1):ins13972287@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F171!!!!!!!!!!
S!N13972333!R75!2!@tida01606_powercard_0.schematic1(sch_1):ins13972287@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F171!!!!!!!!!!
S!PC_N!R83!1!@tida01606_powercard_0.schematic1(sch_1):ins13970999@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F170!!!!!!!!!!
S!N13971105!R83!2!@tida01606_powercard_0.schematic1(sch_1):ins13970999@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F170!!!!!!!!!!
S!PC_P!R88!1!@tida01606_powercard_0.schematic1(sch_1):ins13971071@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F169!!!!!!!!!!
S!N13971117!R88!2!@tida01606_powercard_0.schematic1(sch_1):ins13971071@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F169!!!!!!!!!!
S!VA_N!R98!1!@tida01606_powercard_0.schematic1(sch_1):ins13962313@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F168!!!!!!!!!!
S!N13962525!R98!2!@tida01606_powercard_0.schematic1(sch_1):ins13962313@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_1K 0805 0.1%!!!F168!!!!!!!!!!
S!VA_P!R104!1!@tida01606_powercard_0.schematic1(sch_1):ins13963002@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F167!!!!!!!!!!
S!1.65V_U19!R104!2!@tida01606_powercard_0.schematic1(sch_1):ins13963002@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F167!!!!!!!!!!
S!N13966367!R105!1!@tida01606_powercard_0.schematic1(sch_1):ins13966333@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F166!!!!!!!!!!
S!VB_N!R105!2!@tida01606_powercard_0.schematic1(sch_1):ins13966333@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F166!!!!!!!!!!
S!VB_P!R116!1!@tida01606_powercard_0.schematic1(sch_1):ins13966439@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F165!!!!!!!!!!
S!1.65V_U19!R116!2!@tida01606_powercard_0.schematic1(sch_1):ins13966439@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F165!!!!!!!!!!
S!N13967359!R117!1!@tida01606_powercard_0.schematic1(sch_1):ins13967325@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F164!!!!!!!!!!
S!VC_N!R117!2!@tida01606_powercard_0.schematic1(sch_1):ins13967325@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F164!!!!!!!!!!
S!VC_P!R127!1!@tida01606_powercard_0.schematic1(sch_1):ins13967431@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F163!!!!!!!!!!
S!1.65V_U19!R127!2!@tida01606_powercard_0.schematic1(sch_1):ins13967431@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F163!!!!!!!!!!
S!N14613330!R131!1!@tida01606_powercard_0.schematic1(sch_1):ins14613296@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F162!!!!!!!!!!
S!PD_N!R131!2!@tida01606_powercard_0.schematic1(sch_1):ins14613296@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F162!!!!!!!!!!
S!PD_P!R206!1!@tida01606_powercard_0.schematic1(sch_1):ins14613600@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F161!!!!!!!!!!
S!GND!R206!2!@tida01606_powercard_0.schematic1(sch_1):ins14613600@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F161!!!!!!!!!!
S!N13971921!R39!1!@tida01606_powercard_0.schematic1(sch_1):ins13971887@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F160!!!!!!!!!!
S!PA_N!R39!2!@tida01606_powercard_0.schematic1(sch_1):ins13971887@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F160!!!!!!!!!!
S!PA_P!R56!1!@tida01606_powercard_0.schematic1(sch_1):ins13971993@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F159!!!!!!!!!!
S!1.65V_U18!R56!2!@tida01606_powercard_0.schematic1(sch_1):ins13971993@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F159!!!!!!!!!!
S!PB_P!R78!1!@tida01606_powercard_0.schematic1(sch_1):ins13972457@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F158!!!!!!!!!!
S!1.65V_U18!R78!2!@tida01606_powercard_0.schematic1(sch_1):ins13972457@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F158!!!!!!!!!!
S!N13971145!R79!1!@tida01606_powercard_0.schematic1(sch_1):ins13971127@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F157!!!!!!!!!!
S!PC_N!R79!2!@tida01606_powercard_0.schematic1(sch_1):ins13971127@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F157!!!!!!!!!!
S!PC_P!R89!1!@tida01606_powercard_0.schematic1(sch_1):ins13971241@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F156!!!!!!!!!!
S!1.65V_U18!R89!2!@tida01606_powercard_0.schematic1(sch_1):ins13971241@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F156!!!!!!!!!!
S!N13962920!R94!1!@tida01606_powercard_0.schematic1(sch_1):ins13962866@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F155!!!!!!!!!!
S!VA_N!R94!2!@tida01606_powercard_0.schematic1(sch_1):ins13962866@discrete.\resistor.normal\(chips)!RESISTOR_SNPD0805_MODIFIED_11K 0805 0.1%!!!F155!!!!!!!!!!
